url_path,h1_title,meta_title,meta_description,short_description,breadcrumb_label,parent_url,category_level,status,default_sort,faq_json,related_categories_json
/horse/tack/stirrup-leathers,Stirrup Leathers,Stirrup Leathers | Premium Quality | The Equestrian,Shop Stirrup Leathers at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stirrup leathers. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stirrup Leathers,/horse/tack,3,published,best-selling,[],[]
/horse/tack/bridles,Browbands,Browbands | Premium Quality | The Equestrian,Shop Browbands at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of browbands. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Browbands,/horse/tack,3,published,best-selling,[],[]
/horse/tack/reins,Reins,Reins | Premium Quality | The Equestrian,Shop Reins at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of reins. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Reins,/horse/tack,3,published,best-selling,[],[]
/horse/tack/nosebands,Nosebands & Browbands,Nosebands & Browbands | Premium Quality | The Equestrian,Shop Nosebands & Browbands at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of nosebands & browbands. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Nosebands & Browbands,/horse/tack,3,published,best-selling,[],[]
/horse/tack/breastplates,Breastplates & Martingales,Breastplates & Martingales | Premium Quality | The Equestrian,Shop Breastplates & Martingales at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of breastplates & martingales. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Breastplates & Martingales,/horse/tack,3,published,best-selling,[],[]
/horse/tack/martingales,Strapping - Martingales,Strapping - Martingales | Premium Quality | The Equestrian,Shop Strapping - Martingales at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of strapping - martingales. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Strapping - Martingales,/horse/tack,3,published,best-selling,[],[]
/horse/tack/stirrups,Stirrups and leathers,Stirrups and leathers | Premium Quality | The Equestrian,Shop Stirrups and leathers at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stirrups and leathers. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stirrups and leathers,/horse/tack,3,published,best-selling,[],[]
/horse/tack/accessories,Strapping - Strapping Accessories,Strapping - Strapping Accessories | Premium Quality | The Equestrian,Shop Strapping - Strapping Accessories at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of strapping - strapping accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Strapping - Strapping Accessories,/horse/tack,3,published,best-selling,[],[]
/horse/saddles,Saddles,Saddles | Buy Online | The Equestrian,Shop Saddles at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Saddles,/horse,2,published,best-selling,[],[]
/horse/saddles/dressage,SADDLES: Dressage Saddles,SADDLES: Dressage Saddles | Premium Quality | The Equestrian,Shop SADDLES: Dressage Saddles at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles: dressage saddles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",SADDLES: Dressage Saddles,/horse/saddles,3,published,best-selling,[],[]
/horse/saddles/accessories,SADDLES: Saddle Accessories & Gullets,SADDLES: Saddle Accessories & Gullets | Premium Quality | The Equestrian,Shop SADDLES: Saddle Accessories & Gullets at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles: saddle accessories & gullets. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",SADDLES: Saddle Accessories & Gullets,/horse/saddles,3,published,best-selling,[],[]
/horse/saddles/all-purpose,SADDLES: All Purpose Saddles,SADDLES: All Purpose Saddles | Premium Quality | The Equestrian,Shop SADDLES: All Purpose Saddles at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles: all purpose saddles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",SADDLES: All Purpose Saddles,/horse/saddles,3,published,best-selling,[],[]
/horse/saddles/jumping,SADDLES: Jumping Saddles,SADDLES: Jumping Saddles | Premium Quality | The Equestrian,Shop SADDLES: Jumping Saddles at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles: jumping saddles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",SADDLES: Jumping Saddles,/horse/saddles,3,published,best-selling,[],[]
/horse/saddles/stock-western,SADDLES: Stock & Western Saddles,SADDLES: Stock & Western Saddles | Premium Quality | The Equestrian,Shop SADDLES: Stock & Western Saddles at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddles: stock & western saddles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",SADDLES: Stock & Western Saddles,/horse/saddles,3,published,best-selling,[],[]
/horse/bonnets,Flyveils & Bonnets,Flyveils & Bonnets | Buy Online | The Equestrian,Shop Flyveils & Bonnets at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of flyveils & bonnets. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Flyveils & Bonnets,/horse,2,published,best-selling,[],[]
/horse/bonnets/fly-masks,Fly Mask,Fly Mask | Premium Quality | The Equestrian,Shop Fly Mask at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of fly mask. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Fly Mask,/horse/bonnets,3,published,best-selling,[],[]
/rider/helmets,Helmets,Helmets | Buy Online | The Equestrian,Shop Helmets at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of helmets. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Helmets,/rider,2,published,best-selling,[],[]
/rider/helmets/accessories,Bicycle Helmet Brim Visor,Bicycle Helmet Brim Visor | Premium Quality | The Equestrian,Shop Bicycle Helmet Brim Visor at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bicycle helmet brim visor. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bicycle Helmet Brim Visor,/rider/helmets,3,published,best-selling,[],[]
/rider/giftware,Giftware,Giftware | Buy Online | The Equestrian,Shop Giftware at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of giftware. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Giftware,/rider,2,published,best-selling,[],[]
/rider/jewellery,Jewellery,Jewellery | Buy Online | The Equestrian,Shop Jewellery at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of jewellery. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Jewellery,/rider,2,published,best-selling,[],[]
/rider/jewellery/bracelets,Bracelet,Bracelet | Premium Quality | The Equestrian,Shop Bracelet at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bracelet. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bracelet,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/necklaces,Necklace,Necklace | Premium Quality | The Equestrian,Shop Necklace at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of necklace. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Necklace,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/earrings,Earrings,Earrings | Premium Quality | The Equestrian,Shop Earrings at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of earrings. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Earrings,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/pendants,Pendants,Pendants | Premium Quality | The Equestrian,Shop Pendants at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of pendants. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Pendants,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/rings,Rings,Rings | Premium Quality | The Equestrian,Shop Rings at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rings. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Rings,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/lockets,Locket,Locket | Premium Quality | The Equestrian,Shop Locket at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of locket. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Locket,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/charms,Charm Bead,Charm Bead | Premium Quality | The Equestrian,Shop Charm Bead at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of charm bead. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Charm Bead,/rider/jewellery,3,published,best-selling,[],[]
/rider/jewellery/cuffs,Cuff,Cuff | Premium Quality | The Equestrian,Shop Cuff at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cuff. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cuff,/rider/jewellery,3,published,best-selling,[],[]
/rider/gloves,Gloves,Gloves | Buy Online | The Equestrian,Shop Gloves at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of gloves. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Gloves,/rider,2,published,best-selling,[],[]
/rider/eyewear,Glasses & Goggles,Glasses & Goggles | Buy Online | The Equestrian,Shop Glasses & Goggles at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of glasses & goggles. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Glasses & Goggles,/rider,2,published,best-selling,[],[]
/rider/spurs,Spurs & Straps,Spurs & Straps | Buy Online | The Equestrian,Shop Spurs & Straps at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of spurs & straps. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Spurs & Straps,/rider,2,published,best-selling,[],[]
/rider/spurs/accessories,Spurs & Straps - Spurs Accessories,Spurs & Straps - Spurs Accessories | Premium Quality | The Equestrian,Shop Spurs & Straps - Spurs Accessories at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of spurs & straps - spurs accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Spurs & Straps - Spurs Accessories,/rider/spurs,3,published,best-selling,[],[]
/rider/luggage,Luggage,Luggage | Buy Online | The Equestrian,Shop Luggage at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of luggage. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Luggage,/rider,2,published,best-selling,[],[]
/rider/luggage/wallets,Wallets & Handbags,Wallets & Handbags | Premium Quality | The Equestrian,Shop Wallets & Handbags at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of wallets & handbags. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Wallets & Handbags,/rider/luggage,3,published,best-selling,[],[]
/rider/luggage/bags,Bag,Bag | Premium Quality | The Equestrian,Shop Bag at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bag. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bag,/rider/luggage,3,published,best-selling,[],[]
/rider/luggage/handbags,Handbag,Handbag | Premium Quality | The Equestrian,Shop Handbag at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of handbag. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Handbag,/rider/luggage,3,published,best-selling,[],[]
/rider/accessories,Rider Accessories,Rider Accessories | Buy Online | The Equestrian,Shop Rider Accessories at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rider accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Rider Accessories,/rider,2,published,best-selling,[],[]
/rider/accessories/hair,Stocks & Hair Accessories,Stocks & Hair Accessories | Premium Quality | The Equestrian,Shop Stocks & Hair Accessories at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stocks & hair accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stocks & Hair Accessories,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/keychains,Key Chain Clip,Key Chain Clip | Premium Quality | The Equestrian,Shop Key Chain Clip at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of key chain clip. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Key Chain Clip,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/studs,Studs,Studs | Premium Quality | The Equestrian,Shop Studs at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of studs. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Studs,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/hatbands,Hatband,Hatband | Premium Quality | The Equestrian,Shop Hatband at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of hatband. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Hatband,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/hats,Hats & Caps,Hats & Caps | Premium Quality | The Equestrian,Shop Hats & Caps at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of hats & caps. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Hats & Caps,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/whips,Stockwhip,Stockwhip | Premium Quality | The Equestrian,Shop Stockwhip at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stockwhip. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stockwhip,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/stocks,stock,stock | Premium Quality | The Equestrian,Shop stock at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stock. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",stock,/rider/accessories,3,published,best-selling,[],[]
/rider/accessories/headbands,Head Band,Head Band | Premium Quality | The Equestrian,Shop Head Band at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of head band. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Head Band,/rider/accessories,3,published,best-selling,[],[]
/rider/whips,Whips,Whips | Buy Online | The Equestrian,Shop Whips at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of whips. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Whips,/rider,2,published,best-selling,[],[]
/rider/chaps,Chapettes & Gaiters,Chapettes & Gaiters | Buy Online | The Equestrian,Shop Chapettes & Gaiters at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of chapettes & gaiters. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Chapettes & Gaiters,/rider,2,published,best-selling,[],[]
/rider/body-protectors,Body Protectors,Body Protectors | Buy Online | The Equestrian,Shop Body Protectors at The Equestrian. Stylish and functional riding apparel. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of body protectors. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Body Protectors,/rider,2,published,best-selling,[],[]
/pet/dog,Dogs,Dogs | Buy Online | The Equestrian,Shop Dogs at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dogs. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dogs,/pet,2,published,best-selling,[],[]
/pet/dog/collars-and-leads,Dog Collars & Leads,Dog Collars & Leads | Premium Quality | The Equestrian,Shop Dog Collars & Leads at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog collars & leads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Collars & Leads,/pet/dog,3,published,best-selling,[],[]
/pet/dog/toys,Dog Toys,Dog Toys | Premium Quality | The Equestrian,Shop Dog Toys at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog toys. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Toys,/pet/dog,3,published,best-selling,[],[]
/pet/dog/treats,Dog Treats,Dog Treats | Premium Quality | The Equestrian,Shop Dog Treats at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog treats. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Treats,/pet/dog,3,published,best-selling,[],[]
/pet/dog/grooming,Dog Grooming & Coat Care,Dog Grooming & Coat Care | Premium Quality | The Equestrian,Shop Dog Grooming & Coat Care at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog grooming & coat care. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Grooming & Coat Care,/pet/dog,3,published,best-selling,[],[]
/pet/dog/accessories,Dog Accessories,Dog Accessories | Premium Quality | The Equestrian,Shop Dog Accessories at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Accessories,/pet/dog,3,published,best-selling,[],[]
/pet/dog/skin-care,Dog Potions & Lotions,Dog Potions & Lotions | Premium Quality | The Equestrian,Shop Dog Potions & Lotions at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog potions & lotions. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Potions & Lotions,/pet/dog,3,published,best-selling,[],[]
/pet/dog/walking,Dog Walking,Dog Walking | Premium Quality | The Equestrian,Shop Dog Walking at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog walking. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Walking,/pet/dog,3,published,best-selling,[],[]
/pet/dog/veterinary,Dog Wormer & Flea,Dog Wormer & Flea | Premium Quality | The Equestrian,Shop Dog Wormer & Flea at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog wormer & flea. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Wormer & Flea,/pet/dog,3,published,best-selling,[],[]
/pet/dog/coats-and-rugs,Dog Rugs & Fashion,Dog Rugs & Fashion | Premium Quality | The Equestrian,Shop Dog Rugs & Fashion at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog rugs & fashion. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Rugs & Fashion,/pet/dog,3,published,best-selling,[],[]
/pet/dog/kennels,Dog Kennels Carriers & Pens,Dog Kennels Carriers & Pens | Premium Quality | The Equestrian,Shop Dog Kennels Carriers & Pens at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog kennels carriers & pens. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Kennels Carriers & Pens,/pet/dog,3,published,best-selling,[],[]
/pet/dog/bedding,Dog Bedding,Dog Bedding | Premium Quality | The Equestrian,Shop Dog Bedding at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog bedding. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Bedding,/pet/dog,3,published,best-selling,[],[]
/pet/dog/food,Dog Food,Dog Food | Premium Quality | The Equestrian,Shop Dog Food at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog food. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Food,/pet/dog,3,published,best-selling,[],[]
/pet/dog/supplements,Dog Supplements,Dog Supplements | Premium Quality | The Equestrian,Shop Dog Supplements at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dog supplements. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dog Supplements,/pet/dog,3,published,best-selling,[],[]
/pet/cat,Cat,Cat | Buy Online | The Equestrian,Shop Cat at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat,/pet,2,published,best-selling,[],[]
/pet/cat/toys,Cat Gyms & Toys,Cat Gyms & Toys | Premium Quality | The Equestrian,Shop Cat Gyms & Toys at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat gyms & toys. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat Gyms & Toys,/pet/cat,3,published,best-selling,[],[]
/pet/cat/accessories,Cat Accessories,Cat Accessories | Premium Quality | The Equestrian,Shop Cat Accessories at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat Accessories,/pet/cat,3,published,best-selling,[],[]
/pet/cat/food,Cat Food & Treats,Cat Food & Treats | Premium Quality | The Equestrian,Shop Cat Food & Treats at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat food & treats. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat Food & Treats,/pet/cat,3,published,best-selling,[],[]
/pet/cat/litter,Cat Litter & Accessories,Cat Litter & Accessories | Premium Quality | The Equestrian,Shop Cat Litter & Accessories at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat litter & accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat Litter & Accessories,/pet/cat,3,published,best-selling,[],[]
/pet/cat/skin-care,Cat Potions & Lotions,Cat Potions & Lotions | Premium Quality | The Equestrian,Shop Cat Potions & Lotions at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cat potions & lotions. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cat Potions & Lotions,/pet/cat,3,published,best-selling,[],[]
/pet/bird,Bird Assorted,Bird Assorted | Buy Online | The Equestrian,Shop Bird Assorted at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bird assorted. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bird Assorted,/pet,2,published,best-selling,[],[]
/pet/bird/toys,Bird Toys,Bird Toys | Premium Quality | The Equestrian,Shop Bird Toys at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bird toys. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bird Toys,/pet/bird,3,published,best-selling,[],[]
/pet/bird/cages,Bird Cages & Furniture,Bird Cages & Furniture | Premium Quality | The Equestrian,Shop Bird Cages & Furniture at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bird cages & furniture. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bird Cages & Furniture,/pet/bird,3,published,best-selling,[],[]
/pet/bird/food,Bird Food & Treats,Bird Food & Treats | Premium Quality | The Equestrian,Shop Bird Food & Treats at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bird food & treats. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bird Food & Treats,/pet/bird,3,published,best-selling,[],[]
/pet/bird/care,Bird Potions & Lotions,Bird Potions & Lotions | Premium Quality | The Equestrian,Shop Bird Potions & Lotions at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bird potions & lotions. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bird Potions & Lotions,/pet/bird,3,published,best-selling,[],[]
/pet/small-animal,Small Animal,Small Animal | Buy Online | The Equestrian,Shop Small Animal at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of small animal. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Small Animal,/pet,2,published,best-selling,[],[]
