product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/7991469703460,number-holder-leather-black,Number Holder Leather Black,Ascot Saddlery,HORSE: Number Holders,Crafted from durable leather for long-lasting use.,Adjustable design ensures one size fits most horses.,Ideal for competitions; numbers easily interchangeable.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific materials, adjustability, and practical use in competitions, which are key differentiators for this product."
gid://shopify/Product/7991469736228,number-holder-leather-brown,Number Holder Leather Brown,Ascot Saddlery,HORSE: Number Holders,Crafted from durable leather for longevity and style.,Adjustable design ensures one size fits most horses.,Perfect for competitions; numbers not included.,85,2026-01-30T11:09:29.009Z,false,"The product description provides limited information, but highlights the leather material and adjustable fit as key features. The absence of numbers is also a notable detail for potential buyers."
gid://shopify/Product/7991469965604,nungar-headstall-knotted-6mm-black,Nungar Headstall Knotted 6mm Black,Ascot Saddlery,HORSE: Headstalls,Crafted from double-braided yachting rope for durability.,Lightweight design ensures comfort and ease of use.,"Available in sizes: Pony, Cob, Full for a perfect fit.",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials used (double-braided yachting rope), the lightweight nature of the product, and the available sizes, all of which are key features that differentiate this headstall from others. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991470063908,nungar-headstall-knotted-6mm-black-red-fleck,Nungar Headstall Knotted 6mm Black & Red Fleck,Ascot Saddlery,HORSE: Headstalls,Crafted from double-braided polyester yachting rope for durability.,Lightweight design enhances communication between trainer and horse.,Features a convenient loop for easy removal beneath the mouth.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific materials, design features, and benefits that differentiate the product, such as the use of yachting rope, lightweight construction, and an easy removal loop. These details are extracted directly from the product description, providing clear and measurable benefits."
gid://shopify/Product/7991470194980,nungar-headstall-knotted-6mm-blue-red-fleck,Nungar Headstall Knotted 6mm Blue & Red Fleck,Ascot Saddlery,HORSE: Headstalls,Crafted from double-braided polyester yachting rope for durability.,Features a convenient loop beneath the mouth for easy removal.,"Available in versatile sizes: Pony, Cob, and Full.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific materials used (double-braided polyester yachting rope), a unique feature (loop beneath the mouth), and the available sizes, which are key differentiators for this product."
gid://shopify/Product/7991470358820,nungar-headstall-knotted-6mm-green-gold-fleck,Nungar Headstall Knotted 6mm Green & Gold Fleck,Ascot Saddlery,HORSE: Headstalls,Crafted from double braided polyester yachting rope for durability.,Features a convenient loop beneath the mouth for easy removal.,"Available in sizes: Pony, Cob, Full and vibrant colours like Green/Gold.",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, design feature, and size/colour options, which are unique selling points of the product."
gid://shopify/Product/7991470719268,nungar-headstall-knotted-6mm-red,Nungar Headstall Knotted 6mm Red,Ascot Saddlery,HORSE: Headstalls,Crafted from double-braided polyester yachting rope for durability.,Lightweight design ensures comfort and ease of use for all sizes.,Features a loop beneath the mouth for quick and easy removal.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the unique materials, design benefits, and practical features of the headstall, differentiating it from generic products."
gid://shopify/Product/7991470784804,nungar-lead-cast-bull-clip-12mm-12ft-black,Training Lead Nungar Cast Bull Clip 12mm 12ft Black,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester for superior durability and softness,Precision eye splice maintains core strength and integrity,12ft length ideal for versatile horse training activities,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, construction techniques, and dimensions that make this product stand out. The use of 12mm double braided polyester and precision eye splices are key differentiators, along with the 12ft length suitable for training."
gid://shopify/Product/7991470817572,nungar-headstall-knotted-8mm-black,Nungar Headstall Knotted 8mm Black,Ascot Saddlery,HORSE: Headstalls,8mm double braided polyester yachting rope for durability,Mechanically tightened fiador knot reduces loosening risk,Crafted using old-style saddler measurements for perfect fit,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, construction techniques, and fitting methods that differentiate the Nungar Headstall from other products. These features are directly extracted from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991470850340,nungar-lead-cast-bull-clip-12mm-12ft-black-red,Training Lead Nungar Cast Bull Clip 12mm 12ft Black & Red,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester for durability and softness,12ft length ideal for versatile horse training activities,Precision eye splice maintains rope's core strength,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features such as the 12mm diameter, 12ft length, and the precision eye splice, which are unique and measurable aspects of the product. These features differentiate the product by highlighting its durability, versatility, and strength, aligning with the description provided."
gid://shopify/Product/7991471210788,nungar-lead-cast-bull-clip-12mm-12ft-blue-red,Training Lead Nungar Cast Bull Clip 12mm 12ft Blue & Red,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester rope ensures durability and softness.,12ft length offers ample range for effective horse training.,Eye splice technique maintains core strength and integrity.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, construction techniques, and dimensions that make the product durable and effective for horse training. These features are unique and measurable, aligning with the product's description."
gid://shopify/Product/7991471374628,nungar-lead-cast-bull-clip-12mm-12ft-pink-purple,Training Lead Nungar Cast Bull Clip 12mm 12ft Pink & Purple,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester rope ensures durability and softness.,12ft length provides ample reach for versatile horse training activities.,Precision eye splice maintains core integrity for lasting strength.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, measurements, and construction techniques that make the product durable and suitable for its intended use. These features are directly extracted from the product description."
gid://shopify/Product/7991471407396,nungar-lead-cast-bull-clip-12mm-12ft-red,Training Lead Nungar Cast Bull Clip 12mm 12ft Red,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester for unmatched durability.,12ft length ideal for versatile horse training activities.,Precision eye splice maintains core strength and integrity.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials (12mm double braided polyester), length (12ft), and construction technique (precision eye splice) that differentiate this lead rope. These features are directly extracted from the product description and are likely to appeal to customers seeking durable and reliable training equipment."
gid://shopify/Product/7991471505700,nungar-lead-cast-bull-clip-12mm-22ft-black,Training Lead Nungar Cast Bull Clip 12mm 22ft Black,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm double braided polyester rope ensures durability and strength.,22ft length offers optimal control for horse training activities.,Precision eye splice maintains rope integrity and core strength.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific features like the material (double braided polyester), the length (22ft), and the precision eye splice, which are unique selling points of the product. These details are extracted directly from the description, providing concrete, measurable features that differentiate the product."
gid://shopify/Product/7991471800612,nungar-lead-clipless-12mm-12ft-black-red,Training Lead Nungar Clipless 12mm 12ft Black & Red,Ascot Saddlery,HORSE: Lungeing & Schooling,12ft length provides optimal control during training sessions,12mm diameter ensures a comfortable grip without slipping,Loop end allows versatile attachment to clips or headstalls,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features of the product, such as length, diameter, and attachment method, which are crucial for its use in horse training. These details differentiate the product and provide clear benefits."
gid://shopify/Product/7991471866148,nungar-lead-clipless-12mm-12ft-blue-red,Training Lead Nungar Clipless 12mm 12ft Blue & Red,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm diameter ensures a comfortable grip and control.,12ft length ideal for versatile training and schooling.,Loop end allows custom attachment for flexibility.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific features of the training lead: its diameter, length, and loop end design, which are key differentiators. These details are directly extracted from the product description, highlighting its functionality and versatility, which are important for users in equestrian training contexts."
gid://shopify/Product/7991471898916,nungar-lead-clipless-12mm-12ft-green-gold,Training Lead Nungar Clipless 12mm 12ft Green & Gold,Ascot Saddlery,HORSE: Lungeing & Schooling,12mm diameter for strong grip and control,12ft length provides ample space for training,Leather popper end for effective communication,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific measurements, material, and design features that are unique to this training lead, such as the 12mm diameter, 12ft length, and leather popper end, which are key differentiators."
gid://shopify/Product/7991472390436,nungar-rein-continuous-8x3-black-red,Nungar Z Nt Rein Continuous 8x3 Black & Red,Ascot Saddlery,HORSE: Lungeing & Schooling,8mm thick double braided polyester for durability and grip,3m length ideal for lungeing and schooling versatility,"Stainless steel trigger clips for secure, easy attachment",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific features such as material, thickness, length, and clip type, which are key differentiators for this product."
gid://shopify/Product/7991472685348,nungar-training-arm,Training Arm Nungar,Ascot Saddlery,HORSE: Lungeing & Schooling,Fibre glass rod offers durability and lightweight handling.,High quality leather flapper enhances training versatility.,Available in adult and 3/4 length for children.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific materials like fibre glass and leather, the availability of different sizes, and the potential for customisation with additional attachments, all of which are unique selling points for this product."
gid://shopify/Product/7991472816420,oakwood-glycerine-spray-500ml,Leather Cleaner Glycerine Spray Oakwood 500ml,Ascot Saddlery,STABLE: Leather Care & Proofing,500ml spray bottle for easy application on leather surfaces.,Glycerine formula hydrates and protects leather stitching.,"Ideal for cleaning saddles, bridles, and harness gear.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features such as the 500ml spray bottle size, the glycerine formula's benefits for leather, and the product's suitability for various leather items, which are all mentioned in the product description."
gid://shopify/Product/7991473144100,oakwood-leather-conditioner-125gm,Leather Conditioner Oakwood 125gm,Ascot Saddlery,STABLE: Leather Care & Proofing,"Contains lanolin, beeswax, emu oil for deep leather hydration.","Repels water and stains, ensuring long-lasting leather protection.","Ideal for exotic leathers, enhancing durability and resilience.",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific ingredients and their benefits, the product's protective qualities, and its suitability for exotic leathers, which are key differentiators."
gid://shopify/Product/7991473176868,oakwood-leather-conditioner-1litre,Leather Conditioner Oakwood 1litre,Ascot Saddlery,STABLE: Leather Care & Proofing,"Contains lanolin, beeswax, and emu oil for deep hydration.","Repels water and stains, enhancing leather durability.","Ideal for exotic leathers, saddles, boots, and more.",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific ingredients like lanolin and beeswax, the product's ability to repel water and stains, and its suitability for various leather types, which are key differentiators."
gid://shopify/Product/7991473209636,oakwood-leather-oil-500ml,Leather Oil Oakwood 500ml,Ascot Saddlery,STABLE: Leather Care & Proofing,Contains neatsfoot oil and lanolin for deep conditioning.,500ml bottle ideal for frequent use on saddles and tack.,"Prevents leather drying, keeping it soft and pliable.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific ingredients (neatsfoot oil and lanolin), the product size (500ml), and the functional benefit of preventing leather drying, all of which are key differentiators for this leather oil."
gid://shopify/Product/7991473307940,oakwood-leather-conditioner-500ml,Leather Conditioner Oakwood 500ml,Ascot Saddlery,STABLE: Leather Care & Proofing,"Contains lanolin, beeswax, and emu oil for deep hydration.","Repels water and stains, extending leather lifespan.","Ideal for exotic leathers, ensuring versatile application.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific ingredients and their benefits, such as hydration and protection. The mention of exotic leathers highlights versatility, differentiating it from generic conditioners."
gid://shopify/Product/7991473570084,oakwood-leather-wipes-packet-of-20,Leather Wipes Oakwood Packet Of 20,Ascot Saddlery,STABLE: Leather Care & Proofing,Contains carnauba wax for a lustrous finish and protection.,"Extra large, extra thick wipes for comprehensive coverage.",Moisturises to maintain leather softness and prevent fading.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific ingredients, size, and benefits of the wipes, such as the inclusion of carnauba wax, the extra large and thick design, and the moisturising properties that prevent fading. These details are extracted directly from the product description and highlight unique features that differentiate the product."
gid://shopify/Product/7991473635620,oakwood-liquid-soap-500ml,Saddle Soap Liquid Oakwood 500ml,Ascot Saddlery,STABLE: Leather Care & Proofing,Glycerine and pH balanced formula hydrates while cleaning.,"Stronger, concentrated formula removes heavy grime easily.","Suitable for saddles, harness gear, boots, and jackets.",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features of the Oakwood Liquid Saddle Soap, such as its glycerine and pH balanced formula, its concentrated cleaning power, and its versatility for various leather items. These features are directly extracted from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991473668388,ord-river-barcoo-bridle-1-inch-brown-full,Bridle Barcoo 1 Inch Ord River Brown Full,Ascot Saddlery,HORSE: Stock & Western,Crafted with durable brass hardware for long-lasting use.,"Includes reins, providing a complete setup for riding.","Features a rich, dark brown leather for a classic look.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific materials (brass hardware), included components (reins), and the distinct colour (dark brown) of the bridle, which are key differentiators for potential buyers."
gid://shopify/Product/7991473930532,ord-river-barcoo-bridle-brown,Bridle Barcoo Ord River Brown,Ascot Saddlery,HORSE: Stock & Western,Crafted from top grain leather for durability and comfort.,Available in Cob and Full sizes for a perfect fit.,Rich brown colour complements any equestrian gear.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific materials, sizing options, and colour, which are key differentiators for this product. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991474061604,ord-river-drafter-poley-17,"Ord River Drafter Poley 17""",Ascot Saddlery,SADDLES: Stock & Western Saddles,Broken neck design for a custom rider fit,"3.5"" knee pads for enhanced grip and comfort",Flat thigh pads for improved stability and control,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the unique features of the saddle, such as the broken neck design and specific measurements of the knee and thigh pads, which are key differentiators in comfort and rider stability."
gid://shopify/Product/7991474159908,ord-river-ring-surcingle-full,Surcingle Ring Ord River Full,Ascot Saddlery,HORSE: Stock & Western,"Crafted from durable 2"" wide leather for lasting performance","Features a 1"" strap for secure and adjustable fit",Designed specifically for Stock & Western riding styles,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific measurements and materials used in the product, which are key differentiators for potential buyers interested in durability and fit. The focus on the product's suitability for Stock & Western riding provides context for its intended use, aligning with the product type."
gid://shopify/Product/7991474520356,ord-river-stock-stirrup-leathers-1-25-brown,Brown 1.25 Ord River Stock Stirrup Leathers,Ascot Saddlery,HORSE: Stock & Western,"1¼"" wide edge-sewn harness leather for durability",Lined with chrome leather for added strength and comfort,Equipped with solid brass buckles for secure fastening,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific materials and features such as the width, leather types, and buckle material, which are key differentiators for the product."
gid://shopify/Product/7991474815268,ord-river-wide-stockman-stirrup-leathers,Ord River Wide Stock Stirrup Leathers,Ascot Saddlery,HORSE: Stock & Western,"2½"" width tapering to 1¼"" for optimal rider comfort and control","Protective sleeve covers buckles, safeguarding saddle flaps",Designed specifically for stock and western riding styles,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features like the tapering width, protective sleeve, and suitability for stock and western riding, which are unique selling points derived from the product description."
gid://shopify/Product/7991474848036,oscar-junior-helmet-49cm-56cm-pink,Helmet Oscar Junior 49cm-56cm Pink,Ascot Saddlery,RIDER: Helmets,Weighs under 300g for lightweight comfort during rides,Dial adjustment ensures a snug fit for 49cm-56cm heads,Conforms to European VG1 safety standards for peace of mind,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the helmet's lightweight nature, adjustable fit, and safety certification, which are specific, measurable features relevant to the target audience of junior riders."
gid://shopify/Product/7991475306788,outback-aussie-slugger-cap-brown,Cap Outback Aussie Slugger Brown,Ascot Saddlery,CLOTHING: Hats & Caps,100% Cotton Oilskin for ultimate waterproof protection,Adjustable air vents for enhanced breathability,Ideal for Western outdoor workwear and outback classics,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific materials and features like the waterproof oilskin fabric, adjustable air vents, and suitability for outdoor workwear, which are unique aspects of the product."
gid://shopify/Product/7991476158756,outback-duckback-dressing-168gm,Oilskin Dressing Outback Duckback 168gm,Ascot Saddlery,STABLE: Leather Care & Proofing,"Contains Lanolin, Waxes, Mineral oils, and Vitamin E Oils for superior care.",Compressed wax formula ensures long-lasting use with minimal application.,Restores and enhances natural waterproof properties of all oilskin products.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific ingredients and benefits of the Duckback Dressing, focusing on its unique compressed wax formula and its ability to restore waterproof properties, which are key differentiators in the product description."
gid://shopify/Product/7991476453668,outback-classic-oilskin-riding-coat-with-hood-brown,Oilskin Outback Classic Riding Coat With Hood Brown,Ascot Saddlery,CLOTHING: Oilskins,Waterproof oilskin material ensures dryness in all weather.,Detachable cape offers versatile protection options.,Dual entry hip pockets for convenient access and storage.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific features such as the waterproof oilskin material, detachable cape, and dual entry hip pockets, which are unique selling points of the coat. These features are directly extracted from the product description and provide clear benefits to the user."
gid://shopify/Product/7991477141796,outback-equestrian-cap-sage,Cap Outback Equestrian Sage,Ascot Saddlery,CLOTHING: Hats & Caps,Oilskin material for superior windproof protection,Leather accent adds a touch of classic Western style,Brass bit detail for a unique equestrian flair,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials and design elements that make the cap unique, such as the oilskin material, leather accent, and brass bit detail. These features are directly extracted from the product description and differentiate the cap from generic hats."
gid://shopify/Product/7991477174564,outback-equestrian-cap-brown,Cap Outback Equestrian Brown,Ascot Saddlery,CLOTHING: Hats & Caps,Oilskin material ensures durability and water resistance.,Leather accent adds a touch of classic Western style.,Brass bit finish provides a unique equestrian charm.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features like the oilskin material, leather accent, and brass bit, which are unique selling points for this cap. These elements highlight the product's durability, style, and equestrian theme, aligning with the description provided."
gid://shopify/Product/7991477567780,outback-oilskin-short-coat-brown,Oilskin Outback Short Coat Brown,Ascot Saddlery,CLOTHING: Oilskins,Waterproof oilskin material ensures all-weather protection.,Detachable cape offers versatile styling and extra coverage.,Dual entry hip pockets provide convenient storage options.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features like material, detachable elements, and pocket design, which are unique selling points of the coat."
gid://shopify/Product/7991477731620,outback-low-rider-oilskin-3-4-length-coat-brown,Oilskin Outback Low Rider 3/4 Length Coat Brown,Ascot Saddlery,CLOTHING: Oilskins,Treated cotton oilskin ensures waterproof and breathable protection.,Detachable cape and rear saddle gusset enhance versatility for riders.,Dual entry hip pockets and inside security pocket for convenient storage.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials (treated cotton oilskin), design features (detachable cape, rear saddle gusset), and practical benefits (pocket features) that differentiate this coat from others."
gid://shopify/Product/7991479730468,overcheck-bit-hutton-stainless-steel-12-5cm-5-0,"Overcheck Bit Hutton Stainless Steel 12.5cm 5.0""",Ascot Saddlery,HORSE: Bits,Crafted from durable stainless steel for longevity and rust resistance.,"Cob size 12.5cm/5"" ideal for young horses or those with smaller mouths.",Helps horses drop their head into the check for improved posture.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the material (stainless steel), specific size (12.5cm/5""), and the unique benefit of encouraging proper head posture, which are key features highlighted in the description."
gid://shopify/Product/7991479796004,overcheck-bit-mullen-stainless-steel,Overcheck Bit Mullen Stainless Steel,Ascot Saddlery,HORSE: Bits,7mm thick mullen mouthpiece for gentle pressure distribution,25mm ring size ensures optimal control and communication,Stainless steel construction for durability and rust resistance,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific features of the bit, such as the mouth thickness, ring size, and material, which are crucial for its function and durability. These details are directly extracted from the product description, providing clear, measurable benefits that differentiate this product."
gid://shopify/Product/7991480254756,pad-half-quilted-insert-zilco,Pad Half Quilted & Insert Zilco,Ascot Saddlery,HORSE: Wither & Back Pads,Four removable memory foam inserts for custom lift and support.,Non-slip lining ensures pad stays securely in place during rides.,Machine washable for easy maintenance and long-lasting use.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the unique features of the product, such as the removable memory foam inserts, non-slip lining, and machine washability. These are specific and measurable characteristics that differentiate this product from others in the market."
gid://shopify/Product/7991480385828,pad-non-slip-43cm-x-53cm,Pad Non Slip 43cm X 53cm,Ascot Saddlery,HORSE: Wither & Back Pads,EVA foam construction prevents saddle slippage effectively.,Ventilation holes enhance cooling and comfort for your horse.,Compact size of 53 x 43cm fits easily under most saddle pads.,95,2026-01-30T11:09:29.009Z,false,"The product description highlights the EVA foam material, ventilation holes, and specific measurements as key features. These details are unique and informative, providing clear benefits such as non-slip functionality, cooling, and compatibility with various saddles."
gid://shopify/Product/7991480779044,pastern-wrap-leather,Pastern Wraps Leather,Ascot Saddlery,HORSE: Horse Boots,Neoprene lining cushions and protects the pastern area.,"Stainless steel buckles ensure secure, rust-free fastening.",Zilco co-polymer straps offer superior wear resistance.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific materials and features such as neoprene lining, stainless steel buckles, and Zilco co-polymer straps, which are highlighted in the product description. These details provide clear, measurable benefits, aligning with the task requirements."
gid://shopify/Product/7991480877348,pastern-wraps-airflow,Pastern Wraps Airflow,Ascot Saddlery,HORSE: Horse Boots,Breathable neoprene ensures cool comfort for your horse's pasterns.,Specifically designed to protect areas not covered by traditional boots.,"Sold as a pair, offering complete protection for both pasterns.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the unique features of the product, such as the breathable neoprene material and the specific protection area, which are key differentiators. The information is extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991481106724,paw-complete-calm-300gm,Paw Complete Calm 300gm,Ascot Saddlery,Dog Potions & Lotions,180mg Tryptophan per chew reduces stress behaviours in dogs.,"Kangaroo-based chews offer a tasty, hypoallergenic option.",B Group vitamins support nervous function and overall health.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific ingredients and their benefits, such as the exact amount of Tryptophan, the use of kangaroo meat, and the inclusion of B Group vitamins. These details are unique and directly related to the product's features, aligning with the task requirements."
gid://shopify/Product/7991481401636,paw-digesticare-60-150gm,Paw Digesticare 60 150gm,Ascot Saddlery,Dog Potions & Lotions,Contains 7 unique strains of probiotics for optimal gut health.,Includes a 4g scoop for precise and easy dosage control.,Formulated with fermented wholefoods for essential nutrients.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific features such as the number of probiotic strains, inclusion of a measuring scoop, and the use of fermented wholefoods, which are key differentiators of this product."
gid://shopify/Product/7991481794852,paw-gentle-ear-cleanser-120ml,Paw Gentle Ear Cleanser 120ml,Ascot Saddlery,Dog Potions & Lotions,Contains purified hydrolysed oats for mild ear cleaning.,Alcohol-free formula ensures comfort for your pet.,Use just once a week for effective ear maintenance.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the unique formulation and usage benefits, such as the inclusion of hydrolysed oats, absence of alcohol, and the convenience of weekly application."
gid://shopify/Product/7991481958692,paw-mediderm-shampoo,Paw Mediderm Shampoo,Ascot Saddlery,Dog Grooming & Coat Care,Contains Piroctone Olamine to combat pyoderma and seborrhoea.,"pawDerm sulphate-free technology for gentle, effective cleansing.",Formulated with purified Australian water for skin barrier protection.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the unique ingredients and technologies used in the shampoo, such as Piroctone Olamine and pawDerm technology, and the use of purified Australian water, which are specific and differentiating features of the product."
gid://shopify/Product/7991482024228,paw-manuka-wound-gel,Paw Manuka Wound Gel,Ascot Saddlery,Dog Potions & Lotions,80% Manuka honey for effective wound care and protection,Non-adherent gel minimises trauma during dressing changes,"Natural oils and waxes reduce stinging, ensuring comfort",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the unique composition and benefits of the product, such as the high Manuka honey content, non-adherent properties, and soothing natural ingredients, all of which are specific and measurable features."
gid://shopify/Product/7991482319140,paw-osteocare-chews-500gm,Paw Osteocare Chews 500gm,Ascot Saddlery,Dog Potions & Lotions,500mg Glucosamine Sulfate for optimal joint cartilage nutrition.,Tasty kangaroo-based chews ensure easy daily administration.,Includes MSM and vitamins for comprehensive joint support.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific active ingredients and their benefits, the unique kangaroo flavour for palatability, and the inclusion of additional nutrients. These details differentiate the product and align with the description provided."
gid://shopify/Product/7991482417444,paw-nutriderm-shampoo,Paw Nutriderm Shampoo,Ascot Saddlery,Dog Grooming & Coat Care,Hypoallergenic and sulphate-free formula ensures gentle cleansing.,Contains colloidal oatmeal to calm and soothe itchy skin.,Enriched with vitamin B5 and rosehip oil for skin hydration.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the unique hypoallergenic and sulphate-free formula, the soothing benefits of colloidal oatmeal, and the hydrating properties of vitamin B5 and rosehip oil. These features differentiate the product by focusing on specific ingredients and their benefits for pet skin care."
gid://shopify/Product/7991482450212,paw-nutriderm-conditioner,Paw Nutriderm Conditioner,Ascot Saddlery,Dog Grooming & Coat Care,Contains colloidal oatmeal for a soothing effect on sensitive skin,Cerasine® complex with ceramides and omega oils for deep hydration,"Free from artificial fragrances, ensuring a natural fresh scent",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific ingredients and benefits of the product, such as colloidal oatmeal for soothing, Cerasine® for hydration, and the absence of artificial fragrances. These features differentiate the product in the market."
gid://shopify/Product/7991484219684,peacock-spare-rubber-pair,Peacock Spare Rubber Pair,Ascot Saddlery,HORSE: Stirrup Irons,Fits Peacock Stirrup Irons for secure riding,Easy installation with top hook and leather tab,Durable black rubber for long-lasting use,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific functionality and compatibility of the rubber rings with Peacock Stirrup Irons, the ease of installation, and the durability of the material. These are concrete features that differentiate the product."
gid://shopify/Product/7991484481828,pedicine-500ml,Hoof Care Pedicine 500ml: Hoof Ointment for Optimal Hoof Care,Ascot Saddlery,STABLE: Hoof Care,500ml size ensures long-lasting hoof protection and care.,Softens and conditions hooves to prevent cracking on dry ground.,"Ideal for Australian conditions, maintaining hoof integrity.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the product's size, specific benefits for hoof health, and suitability for Australian conditions, which are key differentiators for potential buyers."
gid://shopify/Product/7991484612900,pelham-bit-jointed-mouth-stainless-steel,Pelham Bit Jointed Mouth Stainless Steel,Ascot Saddlery,HORSE: Bits,Single jointed mouthpiece for precise communication,Includes double link curb chain for chin pressure,12mm mouth thickness for comfortable fit,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features such as the single jointed mouthpiece, the inclusion of a double link curb chain, and the 12mm mouth thickness, which are key differentiators of this Pelham bit. These details are extracted directly from the product description, providing clear and measurable benefits to potential buyers."
gid://shopify/Product/7991484678436,pelham-bit-mullen-mouth-stainless-steel,Pelham Bit Mullen Mouth Stainless Steel,Ascot Saddlery,HORSE: Bits,"13mm mouth thickness for a gentle, uniform pressure distribution",Double link curb chain reduces harsh 'nutcracker' effect,"4.5"" cheek length offers precise control and leverage",95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific features such as mouth thickness, the double link curb chain, and cheek length, which are unique and measurable aspects of the product. These features are directly related to the benefits they provide, such as gentler pressure and improved control, making them compelling selling points."
gid://shopify/Product/7991484776740,pelham-bit-port-mouth-stainless-steel,Pelham Bit Port Mouth Stainless Steel,Ascot Saddlery,HORSE: Bits,Low port mouthpiece for gentle tongue relief and control.,"Loose 6"" cheeks offer flexible lateral movement.",Durable stainless steel construction resists rust.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on specific features like the low port mouthpiece, loose cheeks, and stainless steel material, which are key differentiators for this Pelham bit. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7991485038884,pelham-rounding-leather-pair,Pelham Rounding Leather Pair,Ascot Saddlery,HORSE: Bits,Crafted from durable Indian leather for lasting performance.,Available in classic black and brown to match your tack.,Designed for use with Pelham bits for single rein convenience.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, colour options, and intended use of the product, which are key differentiators. The description does not provide additional technical details, so the focus is on these unique features."
