shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/7991695081764,veredus-grand-prix-baloubet-boots-wool-lined-front-black,Veredus Grand Prix Baloubet Boots Wool Lined Front Black,Ascot Saddlery,HORSE: Horse Boots,Tendon Boots,90,auto,The product is described as 'Veredus Grand Prix Wool Lined Tendon Boots' and is specifically designed to protect the horse's tendons. The tags and collections also support this classification as it is listed under 'horse-boots'.,Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Tendon Boots,/horse/boots/tendon-boots,/horse/boots/veredus-grand-prix-baloubet-boots-wool-lined-front-black,/horse/boots/tendon-boots/veredus-grand-prix-baloubet-boots-wool-lined-front-black,yes,/horse/boots/veredus-grand-prix-baloubet-boots-wool-lined-front-black,/horse/boots/tendon-boots/veredus-grand-prix-baloubet-boots-wool-lined-front-black,ascot saddlery; australia only; jumping; large; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991695573284,veredus-grand-prix-baloubet-boots-wool-lined-hind-black,Veredus Grand Prix Baloubet Boots Wool Lined Hind Black,Ascot Saddlery,HORSE: Horse Boots,Fetlock boots,90,auto,"The product is described as 'Veredus Grand Prix Wool Lined Fetlock Boots' in the description, indicating they are specifically fetlock boots. The tags and collections also support this as a type of horse boot, but 'Fetlock boots' is more specific.",Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Fetlock boots,/horse/boots/fetlock,/horse/boots/veredus-grand-prix-baloubet-boots-wool-lined-hind-black,/horse/boots/fetlock/veredus-grand-prix-baloubet-boots-wool-lined-hind-black,yes,/horse/boots/veredus-grand-prix-baloubet-boots-wool-lined-hind-black,/horse/boots/fetlock/veredus-grand-prix-baloubet-boots-wool-lined-hind-black,ascot saddlery; australia only; jumping; large; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991695638820,veredus-magnetik-hoof-boots-medium,Magnetik Hoof Boots Veredus Medium,Ascot Saddlery,HORSE: Horse Boots,Horse Boots,95,auto,"The product is described as 'Magnetik Hoof Boots' and is part of the 'horse-boots' collection, indicating it is a type of horse boot. The tags and description emphasize its use for horses, specifically mentioning 'hoof boots' and 'Veredus jumping boots'.",Therapy Boots; Hoof Care,Horse > HORSE: Horse Boots,/horse/boots,/horse/boots/veredus-magnetik-hoof-boots-medium,/horse/boots/veredus-magnetik-hoof-boots-medium,no,,,ascot saddlery; australia only; jumping; veredus; veredus jumping boots,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991696261412,veredus-pro-classic-front-boots-black,Veredus Pro Classic Front Boots Black,Ascot Saddlery,HORSE: Horse Boots,Tendon Boots,90,auto,"The product is described as 'Veredus Pro Classic Tendon Boots' with anatomical shape for comfort and positioning, indicating it is specifically a type of tendon boot. The tags and collections also support this classification as it is listed under 'horse-boots'.",Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Tendon Boots,/horse/boots/tendon-boots,/horse/boots/veredus-pro-classic-front-boots-black,/horse/boots/tendon-boots/veredus-pro-classic-front-boots-black,yes,/horse/boots/veredus-pro-classic-front-boots-black,/horse/boots/tendon-boots/veredus-pro-classic-front-boots-black,ascot saddlery; australia only; jumping; large; medium,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991696294180,veredus-olympus-hind-boots-black,Veredus Olympus Hind Boots Black,Ascot Saddlery,HORSE: Horse Boots,Fetlock boots,90,auto,"The product is described as 'Veredus Olympus Fetlock Boots' in the title and description, indicating they are fetlock boots. The tags and collections also support this classification as they mention 'jumping boots' and 'horse-boots'.",Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Fetlock boots,/horse/boots/fetlock,/horse/boots/veredus-olympus-hind-boots-black,/horse/boots/fetlock/veredus-olympus-hind-boots-black,yes,/horse/boots/veredus-olympus-hind-boots-black,/horse/boots/fetlock/veredus-olympus-hind-boots-black,ascot saddlery; australia only; jumping; large; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991696326948,veredus-olympus-hind-boots-brown,Veredus Olympus Hind Boots Brown,Ascot Saddlery,HORSE: Horse Boots,Horse Boots,100,auto,"The product is clearly identified as 'Veredus Olympus Hind Boots' which are a type of horse boot. The title, tags, and description all emphasize the product's function as a protective boot for horses, specifically for jumping. The canonical collection hint and image alts also support this classification.",Eventing Boots; Jumping Boots,Horse > HORSE: Horse Boots,/horse/boots,/horse/boots/veredus-olympus-hind-boots-brown,/horse/boots/veredus-olympus-hind-boots-brown,no,,,ascot saddlery; australia only; jumping; large; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991696490788,veredus-pro-classic-hind-boots-black,Veredus Pro Classic Hind Boots Black,Ascot Saddlery,HORSE: Horse Boots,Fetlock boots,90,auto,"The product is described as 'Veredus Pro Classic Fetlock Boots' in the description, indicating they are specifically fetlock boots. The tags and collections also support this as they are related to horse boots and jumping.",Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Fetlock boots,/horse/boots/fetlock,/horse/boots/veredus-pro-classic-hind-boots-black,/horse/boots/fetlock/veredus-pro-classic-hind-boots-black,yes,/horse/boots/veredus-pro-classic-hind-boots-black,/horse/boots/fetlock/veredus-pro-classic-hind-boots-black,ascot saddlery; australia only; jumping; medium; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991696589092,veredus-tr-pro-front-boots-black,Veredus Tr Pro Front Boots Black,Ascot Saddlery,HORSE: Horse Boots,Tendon Boots,90,auto,The product is described as 'Veredus TR Tendon Pro Front Boots' and is specifically mentioned as a 'tendon boot' in the description. The tags and collections also support this classification as it is listed under 'horse-boots'.,Horse Boots; Jumping Boots,Horse > HORSE: Horse Boots > Tendon Boots,/horse/boots/tendon-boots,/horse/boots/veredus-tr-pro-front-boots-black,/horse/boots/tendon-boots/veredus-tr-pro-front-boots-black,yes,/horse/boots/veredus-tr-pro-front-boots-black,/horse/boots/tendon-boots/veredus-tr-pro-front-boots-black,ascot saddlery; australia only; jumping; large; veredus,horse-boots; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991697375524,vet-collar-clear,Vet Collar Clear,Ascot Saddlery,Dog Accessories,Dog Accessories,95,auto,"The product is a recovery collar for dogs, commonly known as a 'Cone of Shame', used to prevent dogs from chewing stitches post-operation. The title, tags, and description all indicate it's a dog accessory, specifically a collar. The canonical collection hint and current type also support this classification.",Dog Collars & Leads; Dog Potions & Lotions,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/accessories/vet-collar-clear,/pet/dog/accessories/vet-collar-clear,no,,,ascot saddlery; australia only; dog collars; extra large; extra small & cat,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991697768740,vet-collar-comfy,Vet Collar Comfy,Ascot Saddlery,Dog Accessories,Dog Accessories,95,auto,"The product is a 'Vet Collar Comfy' designed for pets, specifically dogs, as indicated by the tags and description. It is categorized under 'dog collars' and 'pet/dog/accessories', aligning with the 'Dog Accessories' type.",Dog Collars & Leads,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/accessories/vet-collar-comfy,/pet/dog/accessories/vet-collar-comfy,no,,,ascot saddlery; australia only; dog collars; extra small; large,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991697867044,vet-collar-inflatable-zenpet-large,Vet Collar Inflatable Zenpet Large,Ascot Saddlery,Dog Accessories,Dog Accessories,95,auto,"The product is an inflatable protective collar for dogs, which fits under 'Dog Accessories'. The title, description, and canonical collection hint all support this classification. The vendor and tags do not suggest a more specific type.",Dog Potions & Lotions; Dog Grooming & Coat Care,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/accessories/vet-collar-inflatable-zenpet-large,/pet/dog/accessories/vet-collar-inflatable-zenpet-large,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991697998116,vet-collar-inflatable-zenpet-medium,Vet Collar Inflatable Zenpet Medium,Ascot Saddlery,Dog Accessories,Dog Accessories,95,auto,"The product is an inflatable collar designed for dogs, as indicated by the title, tags, and description. It is categorized under 'dog collars' and 'pets', aligning with 'Dog Accessories'.",Dog Collars & Leads; Dog Potions & Lotions,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/accessories/vet-collar-inflatable-zenpet-medium,/pet/dog/accessories/vet-collar-inflatable-zenpet-medium,no,,,ascot saddlery; australia only; dog collars,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991698030884,vet-collar-inflatable-zenpet-small,Vet Collar Inflatable Zenpet Small,Ascot Saddlery,Dog Accessories,Dog Accessories,95,auto,"The product is an inflatable protective collar for dogs, which fits under 'Dog Accessories'. The title, tags, and description all indicate it's a dog accessory, specifically for protection and healing purposes.",Dog Collars & Leads,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/accessories/vet-collar-inflatable-zenpet-small,/pet/dog/accessories/vet-collar-inflatable-zenpet-small,no,,,ascot saddlery; australia only; dog collars,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991698489636,vetafarm-bird-nutriblend-pellets-large-1-6kg,Vetafarm Bird Nutriblend Pellets Large 1.6kg,Ascot Saddlery,Bird Food & Treats,Bird Food & Treats,100,auto,"The product is clearly identified as bird food in the title, description, and tags. It is specifically designed for companion birds, providing nutritional balance, which aligns with the 'Bird Food & Treats' category.",,Pet > Bird Assorted > Bird Food & Treats,/pet/bird/food,/pet/bird/food/vetafarm-bird-nutriblend-pellets-large-1-6kg,/pet/bird/food/vetafarm-bird-nutriblend-pellets-large-1-6kg,no,,,1.6kg; ascot saddlery; australia only; birds,ascot-saddlery; globo_basis_collection; birds,gpt-4o,no,
gid://shopify/Product/7991698981156,vetafarm-bird-wormout-gel-50ml,Vetafarm Bird Wormout Gel 50ml,Ascot Saddlery,Bird Potions & Lotions,Bird Potions & Lotions,100,auto,"The product is a bird wormer gel, specifically for treating various worms in birds. The title, tags, and description all indicate it's a care product for birds, aligning perfectly with 'Bird Potions & Lotions'.",Bird Food & Treats; Bird Assorted,Pet > Bird Assorted > Bird Potions & Lotions,/pet/bird/care,/pet/bird/care/vetafarm-bird-wormout-gel-50ml,/pet/bird/care/vetafarm-bird-wormout-gel-50ml,no,,,ascot saddlery; australia only; birds,ascot-saddlery; globo_basis_collection; birds,gpt-4o,no,
gid://shopify/Product/7991699177764,vetafarm-lovebites-denta-shield-30-chews,1 Pet T Vetafarm Lovebites Denta Shield 30 Chews,Ascot Saddlery,Dog Treats,Dog Treats,95,auto,"The product is clearly described as chews for dogs, specifically designed to assist with dental health. The tags and canonical collection hint also support this classification as 'Dog Treats'.",Dog Supplements; Pet Supplements,Pet > Dogs > Treats,/pet/dog/treats,/pet/dog/treats/vetafarm-lovebites-denta-shield-30-chews,/pet/dog/treats/vetafarm-lovebites-denta-shield-30-chews,no,,,ascot saddlery; australia only; dog treats,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991699439908,vetafarm-lovebites-flexjoint-20-chews,1 Pet T Vetafarm Lovebites Flexjoint 20 Chews,Ascot Saddlery,Dog Treats,Dog Treats,95,auto,"The product is specifically described as chews for dogs, intended to provide joint relief and is categorized under 'dog treats'. The vendor and tags also support this classification.",Dog Supplements; Pet Supplements,Pet > Dogs > Treats,/pet/dog/treats,/pet/dog/treats/vetafarm-lovebites-flexjoint-20-chews,/pet/dog/treats/vetafarm-lovebites-flexjoint-20-chews,no,,,ascot saddlery; australia only; dog treats,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991700160804,vetafarm-probotic-450gm,Vetafarm Probotic 450gm,Ascot Saddlery,Bird Potions & Lotions,Bird Potions & Lotions,90,auto,"The product is a probiotic aimed at maintaining digestive health in birds, as indicated by the title, description, and image alts. It is specifically mentioned for use in birds and poultry, aligning with 'Bird Potions & Lotions'.",Pet Supplements; Dog Supplements; Cat Potions & Lotions,Pet > Bird Assorted > Bird Potions & Lotions,/pet/bird/care,/pet/bird/care/vetafarm-probotic-450gm,/pet/bird/care/vetafarm-probotic-450gm,no,,,ascot saddlery; australia only; birds; dog treats; poultry,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991700357412,vetsense-bcaa-paste-60ml,Bcaa Paste Vetsense 60ml,Ascot Saddlery,STABLE: Supplements,Supplements,90,auto,"The product is a BCAA paste designed to assist with muscle recovery in horses, which aligns with the function of supplements. The description emphasizes its role in muscle recovery and reducing muscle cramping, fitting the 'Supplements' category. The canonical collection hint 'horse/supplements' and the current type 'STABLE: Supplements' further support this classification.",Horse Supplements; STABLE: Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-bcaa-paste-60ml,/horse/supplements/vetsense-bcaa-paste-60ml,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991700455716,vetsense-biotin-hoof-powder-1-5kg,Biotin Hoof Powder Vetsense 1.5kg,Ascot Saddlery,STABLE: Supplements,Horse Supplements,90,auto,"The product is a biotin hoof powder aimed at promoting hoof and coat health in horses, which aligns with the 'Horse Supplements' category. The canonical collection hint 'horse/supplements' and the description further support this classification.",Supplements; Health Care,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-biotin-hoof-powder-1-5kg,/horse/supplements/vetsense-biotin-hoof-powder-1-5kg,no,,,ascot saddlery; australia only; biotin,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991700488484,vetsense-brewers-yeast-1kg,Brewers Yeast Vetsense 1kg,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is titled 'Brewers Yeast Vetsense 1kg' and is associated with the 'horse/supplements' collection. The image alt text also mentions 'STABLE: Supplements', indicating it is a supplement product for horses.",Supplements; Horse Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-brewers-yeast-1kg,/horse/supplements/vetsense-brewers-yeast-1kg,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991700980004,vetsense-calcium-carbonate-5kg,Calcium Carbonate Vetsense 5kg,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is a calcium supplement for horses, as indicated by the title, description, and canonical collection hint. It is categorized under 'horse/supplements' and is a feed grade powder for promoting bone development and muscle function, aligning with the 'STABLE: Supplements' type.",Horse Supplements; Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-calcium-carbonate-5kg,/horse/supplements/vetsense-calcium-carbonate-5kg,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991701766436,vetsense-dolomite-5kg,Dolomite Vetsense 5kg,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is a calcium and magnesium supplement for horses, as indicated by the title and description. The canonical collection hint 'horse/supplements' and the image alt text 'STABLE: Supplements' further support this classification.",Horse Supplements; Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-dolomite-5kg,/horse/supplements/vetsense-dolomite-5kg,no,,,ascot saddlery; australia only,ascot-saddlery; on-sale; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991702257956,vetsense-epsom-salts-5kg,Epsom Salts Vetsense 5kg,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is Epsom Salts, commonly used as a supplement for horses. The canonical collection hint 'horse/supplements' and the image alt text 'STABLE: Supplements' support this classification.",Supplements; Horse Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-epsom-salts-5kg,/horse/supplements/vetsense-epsom-salts-5kg,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991702520100,vetsense-glycerine-1lit,Glycerine Vetsense 1lit,Ascot Saddlery,STABLE: First Aid & Dressings,STABLE: First Aid & Dressings,95,auto,"The product is a glycerine solution used as a lubricant and topical agent for veterinary purposes, aligning with first aid and dressing needs in a stable setting. The canonical collection hint and image alt text also support this classification.",Medical Supplies; Health Care; Vet Supplies,Horse > Coat and Hoof care > STABLE: First Aid & Dressings,/horse/veterinary/first-aid,/horse/veterinary/first-aid/vetsense-glycerine-1lit,/horse/veterinary/first-aid/vetsense-glycerine-1lit,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991702683940,vetsense-hemo-paste-60ml,Hemo Paste Vetsense 60ml,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is a supplement designed to improve horse health, as indicated by the title, description, and canonical collection hint. It provides vitamins, minerals, and amino acids, which aligns with the 'STABLE: Supplements' category.",Horse Supplements; Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-hemo-paste-60ml,/horse/supplements/vetsense-hemo-paste-60ml,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991702847780,vetsense-iodine-10-500ml-pvp-solution,Iodine 10% Vetsense 500ml Pvp Solution,Ascot Saddlery,STABLE: First Aid & Dressings,STABLE: First Aid & Dressings,95,auto,"The product is an iodine solution used as an antiseptic, which aligns with first aid and dressing products for horses. The canonical collection hint and image alts also support this classification.",Medical Supplies; Health Care,Horse > Coat and Hoof care > STABLE: First Aid & Dressings,/horse/veterinary/first-aid,/horse/veterinary/first-aid/vetsense-iodine-10-500ml-pvp-solution,/horse/veterinary/first-aid/vetsense-iodine-10-500ml-pvp-solution,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991703306532,vetsense-nervaid-60ml,Nervaid Vetsense 60ml,Ascot Saddlery,STABLE: Supplements,Supplements,95,auto,"The product is a nutritional supplement for horses, specifically formulated to aid in nerve and muscle functions, as indicated in the description. The canonical collection hint 'horse/supplements' and the current type 'STABLE: Supplements' further support this classification.",Horse Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-nervaid-60ml,/horse/supplements/vetsense-nervaid-60ml,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991703699748,vetsense-stable-kennel-disinfectant-5lit,Disinfectant Stable & Kennel Vetsense 5lit,Ascot Saddlery,STABLE: First Aid & Dressings,STABLE: First Aid & Dressings,90,auto,"The product is a disinfectant specifically designed for use in stables and kennels, aligning with the 'STABLE: First Aid & Dressings' category. The description emphasizes its use in animal care environments, which supports this classification.",Health Care; Medical Supplies,Horse > Coat and Hoof care > STABLE: First Aid & Dressings,/horse/veterinary/first-aid,/horse/veterinary/first-aid/vetsense-stable-kennel-disinfectant-5lit,/horse/veterinary/first-aid/vetsense-stable-kennel-disinfectant-5lit,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991703732516,vetsense-vitamin-c-powder-1kg,Vitamin C Powder Vetsense 1kg,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is a Vitamin C powder, which is a type of supplement. The canonical collection hint 'horse/supplements' and the image alt text 'STABLE: Supplements' further support this classification. The vendor 'Ascot Saddlery' and the product's association with equestrian supplies also align with this type.",Supplements; Horse Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/vetsense-vitamin-c-powder-1kg,/horse/supplements/vetsense-vitamin-c-powder-1kg,no,,,ascot saddlery; australia only,ascot-saddlery; on-sale; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991703896356,victor-race-bit-stainless-steel-12-5cm-5-0,"Victor Race Bit Stainless Steel 12.5cm 5.0""",Ascot Saddlery,HORSE: Bits,HORSE: Bits,100,auto,The product is a 'Victor Race Bit' which is a type of bit used for horses. The canonical collection hint 'horse/bits' and the image alt text 'HORSE: Bits' confirm this classification.,Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/victor-race-bit-stainless-steel-12-5cm-5-0,/horse/bits/victor-race-bit-stainless-steel-12-5cm-5-0,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991704715556,virbac-equimax-lv-worming-paste,"Virbac Equimax Lv Paste: Boticide, Wormer & Tapeworm Solution For Horses",Ascot Saddlery,STABLE: Wormers,STABLE: Wormers,100,auto,"The product is a worming paste specifically for horses, as indicated by the title, description, and tags. It is categorized under 'horse-health' and 'wormers', confirming its purpose as a wormer for horses.",Horse Health & Tack Care; Health Care,Horse > Stable Accessories > STABLE: Wormers,/horse/stable/wormers,/horse/stable/wormers/virbac-equimax-lv-worming-paste,/horse/stable/wormers/virbac-equimax-lv-worming-paste,no,,,australia only; equimax; wormers,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991704912164,virbac-cal-plus-biotin-1-2kg,Cal Plus & Biotin Virbac 1.2kg,Ascot Saddlery,STABLE: Supplements,Supplements,90,auto,"The product is a supplement formulated to supply essential nutrients like calcium and biotin to horses, as indicated in the title, description, and collections. It is specifically designed for horse health, aligning with the 'Supplements' category.",Horse Supplements; STABLE: Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/virbac-cal-plus-biotin-1-2kg,/horse/supplements/virbac-cal-plus-biotin-1-2kg,no,,,ascot saddlery; australia only; biotin,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991704977700,virbac-equimax,"Virbac Equimax Tapeworm, Boticide & Horse Wormer",Ascot Saddlery,STABLE: Wormers,STABLE: Wormers,100,auto,"The product is a horse worming paste specifically designed to treat various parasites in horses, including tapeworms and bots. The title, tags, and description all emphasize its function as a wormer, and it is categorized under 'horse-health' and 'wormers'.",,Horse > Stable Accessories > STABLE: Wormers,/horse/stable/wormers,/horse/stable/wormers/virbac-equimax,/horse/stable/wormers/virbac-equimax,no,,,ascot saddlery; australia only; equimax; wormers,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991705076004,vipa-1-body-protector,Vipa 1 Horse Riding Body Protector,Ascot Saddlery,RIDER: Body Protectors,Body Protector,100,auto,"The product is explicitly described as a 'Body Protector' in the title, tags, and description. It is also part of the 'body-protectors' collection, confirming its classification.",RIDER: Body Protectors,Rider > Back Protectors,/rider/body-protectors,/rider/body-protectors/vipa-1-body-protector,/rider/body-protectors/vipa-1-body-protector,no,,,ascot saddlery; australia only; body protectors; extra large regular; extra small long,body-protectors; ascot-saddlery; on-sale,gpt-4o,no,
gid://shopify/Product/7991705239844,virbac-eraquell-pellets-35gm,Virbac 35gm Eraquell Boticide & Horse Wormer Pellets,Ascot Saddlery,STABLE: Wormers,STABLE: Wormers,100,auto,"The product is a horse wormer, specifically designed for treating and controlling worms and bots in horses. The title, description, and tags all indicate its purpose as a wormer, and it is categorized under 'horse-health' and 'wormers'.",,Horse > Stable Accessories > STABLE: Wormers,/horse/stable/wormers,/horse/stable/wormers/virbac-eraquell-pellets-35gm,/horse/stable/wormers/virbac-eraquell-pellets-35gm,no,,,ascot saddlery; australia only; wormers,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991705305380,vipa-3-body-protector,Vipa 3 Horse Riding Body Protector,Ascot Saddlery,RIDER: Body Protectors,Body Protector,100,auto,"The product is explicitly described as a 'Body Protector' in the title, tags, and description. It is also part of the 'body-protectors' collection, confirming its classification as a Body Protector.",RIDER: Body Protectors,Rider > Back Protectors,/rider/body-protectors,/rider/body-protectors/vipa-3-body-protector,/rider/body-protectors/vipa-3-body-protector,no,,,ascot saddlery; australia only; body protectors; extra large regular; extra small long,body-protectors; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991705501988,virbac-founderguard-1kg,Founderguard Virbac 1kg,Ascot Saddlery,STABLE: Supplements,Supplements,90,auto,"The product is a feed supplement specifically formulated to protect horses against laminitis, as indicated in the description. The canonical collection hint 'horse/supplements' and the current type 'STABLE: Supplements' further support this classification.",Horse Supplements; Feed Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/virbac-founderguard-1kg,/horse/supplements/virbac-founderguard-1kg,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991705633060,virbac-neutradex-diuretic-1litre,Neutradex Diuretic Virbac 1litre,Ascot Saddlery,STABLE: Supplements,STABLE: Supplements,95,auto,"The product is a muscle recovery supplement for horses, as indicated by the title and description. It is categorized under 'horse/supplements' in the canonical collection hint, and the image alt text also suggests 'STABLE: Supplements'.",Horse Supplements; Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/virbac-neutradex-diuretic-1litre,/horse/supplements/virbac-neutradex-diuretic-1litre,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991705960740,virbac-neutradex-diuretic-5lit,Neutradex Diuretic Virbac 5lit,Ascot Saddlery,STABLE: Supplements,Supplements,90,auto,"The product is a muscle recovery supplement for horses, aiding in hydration and electrolyte balance, fitting the 'Supplements' category. The canonical collection hint 'horse/supplements' and description support this classification.",Horse Supplements; STABLE: Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/virbac-neutradex-diuretic-5lit,/horse/supplements/virbac-neutradex-diuretic-5lit,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991706124580,virbac-rapigel-tub-250gm,Virbac Rapigel Joint Supplement 250gm,Ascot Saddlery,STABLE: First Aid & Dressings,STABLE: First Aid & Dressings,95,auto,"The product is a joint supplement aimed at reducing inflammation and swelling in joints and tendons, which aligns with first aid and dressing products for horses. The description and tags emphasize its use for muscle, joint, and tendon injuries, supporting its classification under 'STABLE: First Aid & Dressings'.",Horse Health & Tack Care; Health Care; Supplements,Horse > Coat and Hoof care > STABLE: First Aid & Dressings,/horse/veterinary/first-aid,/horse/veterinary/first-aid/virbac-rapigel-tub-250gm,/horse/veterinary/first-aid/virbac-rapigel-tub-250gm,no,,,ascot saddlery; australia only; joint supplements,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991706222884,virbac-rapigel-tube-200gm,Rapigel Tube Virbac 200gm Joint Supplement,Ascot Saddlery,STABLE: First Aid & Dressings,STABLE: First Aid & Dressings,95,auto,"The product is a joint supplement aimed at reducing inflammation and aiding recovery from muscle, joint, and tendon injuries. It is categorized under 'horse-health' and 'veterinary/first-aid', aligning with 'STABLE: First Aid & Dressings'.",Horse Health & Tack Care; Horse Supplements; Health Care,Horse > Coat and Hoof care > STABLE: First Aid & Dressings,/horse/veterinary/first-aid,/horse/veterinary/first-aid/virbac-rapigel-tube-200gm,/horse/veterinary/first-aid/virbac-rapigel-tube-200gm,no,,,ascot saddlery; australia only; joint supplements,horse-health; ascot-saddlery; globo_basis_collection,gpt-4o,no,
